raceId,seriesId,season,trackId,layoutId,trackSafety,race_date,name,championship,reputation,reward,wet
4213,5,2002,3,3,500,2002-05-19,Preteky Formula 2,True,250,250000,1.0
4214,6,2002,0,0,55,2002-05-19,Preteky Formula 3,True,166,166666,1.0
4215,1,2002,0,0,55,2002-06-23,Preteky Formula 1,True,1000,1000000,1.0
4216,3,2002,1,1,244,2002-06-23,Preteky Formula E,True,166,166666,1.0
4217,5,2002,0,0,55,2002-06-23,Preteky Formula 2,True,250,250000,1.0
4218,6,2002,2,2,700,2002-06-23,Preteky Formula 3,True,166,166666,1.28
4219,1,2002,0,0,55,2002-07-28,Preteky Formula 1,True,1000,1000000,1.0
4220,3,2002,3,3,500,2002-07-28,Preteky Formula E,True,166,166666,1.0
4221,5,2002,0,0,55,2002-07-28,Preteky Formula 2,True,250,250000,1.4
4222,6,2002,0,0,55,2002-07-28,Preteky Formula 3,False,166,166666,1.0
4223,1,2002,2,2,700,2002-09-01,Preteky Formula 1,True,1000,1000000,1.0
4224,3,2002,3,3,500,2002-09-01,Preteky Formula E,True,166,166666,1.0
4225,5,2002,0,0,55,2002-09-01,Preteky Formula 2,True,250,250000,1.0
4226,6,2002,1,1,244,2002-09-01,Preteky Formula 3,True,166,166666,1.0
4227,1,2002,2,2,700,2002-10-06,Preteky Formula 1,True,1000,1000000,1.0
4228,3,2002,0,0,55,2002-10-06,Preteky Formula E,True,166,166666,1.0
4229,5,2002,0,0,55,2002-10-06,Preteky Formula 2,True,250,250000,1.0
4230,6,2002,2,2,700,2002-10-06,Preteky Formula 3,True,166,166666,1.0
4231,1,2002,1,1,244,2002-11-10,Preteky Formula 1,True,1000,1000000,1.0
4232,3,2002,2,2,700,2002-11-10,Preteky Formula E,True,166,166666,1.0
4233,5,2002,0,0,55,2002-11-10,Preteky Formula 2,True,250,250000,1.0
4234,6,2002,3,3,500,2002-11-10,Preteky Formula 3,True,166,166666,1.0
4235,1,2002,2,2,700,2002-12-15,Preteky Formula 1,True,1000,1000000,1.0
4236,3,2002,1,1,244,2002-12-15,Preteky Formula E,True,166,166666,1.0
4237,5,2002,1,1,244,2002-12-15,Preteky Formula 2,True,250,250000,1.0
4238,6,2002,3,3,500,2002-12-15,Preteky Formula 3,True,166,166666,1.0
4239,1,2003,1,1,244,2003-02-02,Preteky Formula 1,True,1000,1000000,1.0
4240,3,2003,2,2,700,2003-02-02,Preteky Formula E,True,166,166666,1.0
4241,5,2003,2,2,700,2003-02-02,Preteky Formula 2,True,250,250000,1.0
4242,6,2003,2,2,700,2003-02-02,Preteky Formula 3,True,166,166666,1.0
4243,1,2003,2,2,700,2003-03-09,Preteky Formula 1,True,1000,1000000,1.0
4244,3,2003,0,0,55,2003-03-09,Preteky Formula E,True,166,166666,1.0
4245,5,2003,1,1,244,2003-03-09,Preteky Formula 2,True,250,250000,1.0
4246,6,2003,0,0,55,2003-03-09,Preteky Formula 3,True,166,166666,1.0
4247,1,2003,0,0,55,2003-04-13,Preteky Formula 1,True,1000,1000000,1.0
4248,3,2003,1,1,244,2003-04-13,Preteky Formula E,True,166,166666,1.0
4249,5,2003,3,3,500,2003-04-13,Preteky Formula 2,True,250,250000,1.0
4250,6,2003,2,2,700,2003-04-13,Preteky Formula 3,True,166,166666,1.0
4251,1,2003,2,2,700,2003-05-18,Preteky Formula 1,True,1000,1000000,1.0
4252,3,2003,1,1,244,2003-05-18,Preteky Formula E,True,166,166666,1.16
4253,5,2003,0,0,55,2003-05-18,Preteky Formula 2,True,250,250000,1.0
4254,6,2003,3,3,500,2003-05-18,Preteky Formula 3,True,166,166666,1.0
4255,1,2003,1,1,244,2003-06-22,Preteky Formula 1,True,1000,1000000,1.0
4256,3,2003,1,1,244,2003-06-22,Preteky Formula E,True,166,166666,1.0
4257,5,2003,3,3,500,2003-06-22,Preteky Formula 2,True,250,250000,1.07
4258,6,2003,3,3,500,2003-06-22,Preteky Formula 3,True,166,166666,1.04
4259,1,2003,2,2,700,2003-07-27,Preteky Formula 1,True,1000,1000000,1.0
4260,3,2003,2,2,700,2003-07-27,Preteky Formula E,True,166,166666,1.0
4261,5,2003,1,1,244,2003-07-27,Preteky Formula 2,True,250,250000,1.0
4262,6,2003,2,2,700,2003-07-27,Preteky Formula 3,False,166,166666,1.0
4263,1,2003,2,2,700,2003-08-31,Preteky Formula 1,True,1000,1000000,1.0
4264,3,2003,2,2,700,2003-08-31,Preteky Formula E,True,166,166666,1.0
4265,5,2003,1,1,244,2003-08-31,Preteky Formula 2,True,250,250000,1.0
4266,6,2003,0,0,55,2003-08-31,Preteky Formula 3,True,166,166666,1.0
4267,1,2003,3,3,500,2003-10-05,Preteky Formula 1,True,1000,1000000,1.0
4268,3,2003,3,3,500,2003-10-05,Preteky Formula E,True,166,166666,1.0
4269,5,2003,0,0,55,2003-10-05,Preteky Formula 2,True,250,250000,1.0
4270,6,2003,0,0,55,2003-10-05,Preteky Formula 3,True,166,166666,1.0
4271,1,2003,1,1,244,2003-11-09,Preteky Formula 1,True,1000,1000000,1.0
4272,3,2003,2,2,700,2003-11-09,Preteky Formula E,True,166,166666,1.0
4273,5,2003,3,3,500,2003-11-09,Preteky Formula 2,True,250,250000,1.0
4274,6,2003,2,2,700,2003-11-09,Preteky Formula 3,True,166,166666,1.0
4275,1,2003,0,0,55,2003-12-14,Preteky Formula 1,True,1000,1000000,1.0
4276,3,2003,1,1,244,2003-12-14,Preteky Formula E,True,166,166666,1.0
4277,5,2003,0,0,55,2003-12-14,Preteky Formula 2,True,250,250000,1.5
4278,6,2003,0,0,55,2003-12-14,Preteky Formula 3,True,166,166666,1.0
4279,1,2004,3,3,500,2004-02-01,Preteky Formula 1,True,1000,1000000,1.0
4280,3,2004,2,2,700,2004-02-01,Preteky Formula E,True,166,166666,1.0
4281,5,2004,0,0,55,2004-02-01,Preteky Formula 2,True,250,250000,1.0
4282,6,2004,1,1,244,2004-02-01,Preteky Formula 3,True,166,166666,1.0
4283,1,2004,2,2,700,2004-03-07,Preteky Formula 1,True,1000,1000000,1.0
4284,3,2004,2,2,700,2004-03-07,Preteky Formula E,True,166,166666,1.0
4285,5,2004,3,3,500,2004-03-07,Preteky Formula 2,True,250,250000,1.0
4286,6,2004,3,3,500,2004-03-07,Preteky Formula 3,True,166,166666,1.0
4287,1,2004,1,1,244,2004-04-11,Preteky Formula 1,True,1000,1000000,1.0
4288,3,2004,0,0,55,2004-04-11,Preteky Formula E,True,166,166666,1.24
4289,5,2004,1,1,244,2004-04-11,Preteky Formula 2,True,250,250000,1.0
4290,6,2004,1,1,244,2004-04-11,Preteky Formula 3,True,166,166666,1.0
4291,1,2004,3,3,500,2004-05-16,Preteky Formula 1,True,1000,1000000,1.0
4292,3,2004,0,0,55,2004-05-16,Preteky Formula E,True,166,166666,1.0
4293,5,2004,0,0,55,2004-05-16,Preteky Formula 2,True,250,250000,1.0
4294,6,2004,0,0,55,2004-05-16,Preteky Formula 3,True,166,166666,1.0
4295,1,2004,1,1,244,2004-06-20,Preteky Formula 1,True,1000,1000000,1.0
4296,3,2004,3,3,500,2004-06-20,Preteky Formula E,True,166,166666,1.0
4297,5,2004,1,1,244,2004-06-20,Preteky Formula 2,True,250,250000,1.0
4298,6,2004,0,0,55,2004-06-20,Preteky Formula 3,True,166,166666,1.0
4299,1,2004,0,0,55,2004-07-25,Preteky Formula 1,True,1000,1000000,1.0
4300,3,2004,3,3,500,2004-07-25,Preteky Formula E,True,166,166666,1.0
4301,5,2004,1,1,244,2004-07-25,Preteky Formula 2,True,250,250000,1.0
4302,6,2004,2,2,700,2004-07-25,Preteky Formula 3,False,166,166666,1.0
4303,1,2004,2,2,700,2004-08-29,Preteky Formula 1,True,1000,1000000,1.0
4304,3,2004,3,3,500,2004-08-29,Preteky Formula E,True,166,166666,1.0
4305,5,2004,1,1,244,2004-08-29,Preteky Formula 2,True,250,250000,1.1
4306,6,2004,3,3,500,2004-08-29,Preteky Formula 3,True,166,166666,1.23
4307,1,2004,1,1,244,2004-10-03,Preteky Formula 1,True,1000,1000000,1.0
4308,3,2004,2,2,700,2004-10-03,Preteky Formula E,True,166,166666,1.0
4309,5,2004,1,1,244,2004-10-03,Preteky Formula 2,True,250,250000,1.0
4310,6,2004,2,2,700,2004-10-03,Preteky Formula 3,True,166,166666,1.0
4311,1,2004,3,3,500,2004-11-07,Preteky Formula 1,True,1000,1000000,1.0
4312,3,2004,1,1,244,2004-11-07,Preteky Formula E,True,166,166666,1.45
4313,5,2004,0,0,55,2004-11-07,Preteky Formula 2,True,250,250000,1.0
4314,6,2004,3,3,500,2004-11-07,Preteky Formula 3,True,166,166666,1.0
4315,1,2004,1,1,244,2004-12-12,Preteky Formula 1,True,1000,1000000,1.0
4316,3,2004,2,2,700,2004-12-12,Preteky Formula E,True,166,166666,1.0
4317,5,2004,1,1,244,2004-12-12,Preteky Formula 2,True,250,250000,1.0
4318,6,2004,1,1,244,2004-12-12,Preteky Formula 3,True,166,166666,1.0
4319,1,2005,0,0,55,2005-01-30,Preteky Formula 1,True,1000,1000000,1.0
4320,3,2005,0,0,55,2005-01-30,Preteky Formula E,True,166,166666,1.44
4321,5,2005,1,1,244,2005-01-30,Preteky Formula 2,True,250,250000,1.0
4322,6,2005,1,1,244,2005-01-30,Preteky Formula 3,True,166,166666,1.26
4323,1,2005,1,1,244,2005-03-06,Preteky Formula 1,True,1000,1000000,1.0
4324,3,2005,0,0,55,2005-03-06,Preteky Formula E,True,166,166666,1.0
4325,5,2005,1,1,244,2005-03-06,Preteky Formula 2,True,250,250000,1.0
4326,6,2005,3,3,500,2005-03-06,Preteky Formula 3,True,166,166666,1.01
4327,1,2005,3,3,500,2005-04-10,Preteky Formula 1,True,1000,1000000,1.0
4328,3,2005,1,1,244,2005-04-10,Preteky Formula E,True,166,166666,1.0
4329,5,2005,0,0,55,2005-04-10,Preteky Formula 2,True,250,250000,1.0
4330,6,2005,3,3,500,2005-04-10,Preteky Formula 3,True,166,166666,1.0
4331,1,2005,3,3,500,2005-05-15,Preteky Formula 1,True,1000,1000000,1.0
4332,3,2005,1,1,244,2005-05-15,Preteky Formula E,True,166,166666,1.0
4333,5,2005,1,1,244,2005-05-15,Preteky Formula 2,True,250,250000,1.0
4334,6,2005,0,0,55,2005-05-15,Preteky Formula 3,True,166,166666,1.0
4335,1,2005,0,0,55,2005-06-19,Preteky Formula 1,True,1000,1000000,1.0
4336,3,2005,1,1,244,2005-06-19,Preteky Formula E,True,166,166666,1.0
4337,5,2005,1,1,244,2005-06-19,Preteky Formula 2,True,250,250000,1.0
4338,6,2005,0,0,55,2005-06-19,Preteky Formula 3,True,166,166666,1.0
4339,1,2005,0,0,55,2005-07-24,Preteky Formula 1,True,1000,1000000,1.0
4340,3,2005,2,2,700,2005-07-24,Preteky Formula E,True,166,166666,1.1400000000000001
4341,5,2005,3,3,500,2005-07-24,Preteky Formula 2,True,250,250000,1.0
4342,6,2005,3,3,500,2005-07-24,Preteky Formula 3,False,166,166666,1.0
4343,1,2005,2,2,700,2005-08-28,Preteky Formula 1,True,1000,1000000,1.0
4344,3,2005,1,1,244,2005-08-28,Preteky Formula E,True,166,166666,1.0
4345,5,2005,3,3,500,2005-08-28,Preteky Formula 2,True,250,250000,1.0
4346,6,2005,0,0,55,2005-08-28,Preteky Formula 3,True,166,166666,1.0
4347,1,2005,2,2,700,2005-10-02,Preteky Formula 1,True,1000,1000000,1.0
4348,3,2005,3,3,500,2005-10-02,Preteky Formula E,True,166,166666,1.0
4349,5,2005,3,3,500,2005-10-02,Preteky Formula 2,True,250,250000,1.0
4350,6,2005,0,0,55,2005-10-02,Preteky Formula 3,True,166,166666,1.0
4351,1,2005,0,0,55,2005-11-06,Preteky Formula 1,True,1000,1000000,1.0
4352,3,2005,1,1,244,2005-11-06,Preteky Formula E,True,166,166666,1.0
4353,5,2005,0,0,55,2005-11-06,Preteky Formula 2,True,250,250000,1.49
4354,6,2005,1,1,244,2005-11-06,Preteky Formula 3,True,166,166666,1.41
4355,1,2005,2,2,700,2005-12-11,Preteky Formula 1,True,1000,1000000,1.0
4356,3,2005,0,0,55,2005-12-11,Preteky Formula E,True,166,166666,1.0
4357,5,2005,1,1,244,2005-12-11,Preteky Formula 2,True,250,250000,1.0
4358,6,2005,3,3,500,2005-12-11,Preteky Formula 3,True,166,166666,1.0
4359,1,2006,2,2,700,2006-01-29,Preteky Formula 1,True,1000,1000000,1.3599999999999999
4360,3,2006,3,3,500,2006-01-29,Preteky Formula E,True,166,166666,1.0
4361,5,2006,1,1,244,2006-01-29,Preteky Formula 2,True,250,250000,1.0
4362,6,2006,1,1,244,2006-01-29,Preteky Formula 3,True,166,166666,1.09
4363,1,2006,1,1,244,2006-03-05,Preteky Formula 1,True,1000,1000000,1.0
4364,3,2006,3,3,500,2006-03-05,Preteky Formula E,True,166,166666,1.0
4365,5,2006,2,2,700,2006-03-05,Preteky Formula 2,True,250,250000,1.0
4366,6,2006,1,1,244,2006-03-05,Preteky Formula 3,True,166,166666,1.0
4367,1,2006,1,1,244,2006-04-09,Preteky Formula 1,True,1000,1000000,1.0
4368,3,2006,2,2,700,2006-04-09,Preteky Formula E,True,166,166666,1.0
4369,5,2006,3,3,500,2006-04-09,Preteky Formula 2,True,250,250000,1.0
4370,6,2006,2,2,700,2006-04-09,Preteky Formula 3,True,166,166666,1.0
4371,1,2006,2,2,700,2006-05-14,Preteky Formula 1,True,1000,1000000,1.0
4372,3,2006,3,3,500,2006-05-14,Preteky Formula E,True,166,166666,1.0
4373,5,2006,3,3,500,2006-05-14,Preteky Formula 2,True,250,250000,1.0
4374,6,2006,3,3,500,2006-05-14,Preteky Formula 3,True,166,166666,1.0
4375,1,2006,0,0,55,2006-06-18,Preteky Formula 1,True,1000,1000000,1.0
4376,3,2006,2,2,700,2006-06-18,Preteky Formula E,True,166,166666,1.0
4377,5,2006,3,3,500,2006-06-18,Preteky Formula 2,True,250,250000,1.0
4378,6,2006,0,0,55,2006-06-18,Preteky Formula 3,True,166,166666,1.0
4379,1,2006,0,0,55,2006-07-23,Preteky Formula 1,True,1000,1000000,1.0
4380,3,2006,2,2,700,2006-07-23,Preteky Formula E,True,166,166666,1.0
4381,5,2006,3,3,500,2006-07-23,Preteky Formula 2,True,250,250000,1.0
4382,6,2006,3,3,500,2006-07-23,Preteky Formula 3,False,166,166666,1.0
4383,1,2006,1,1,244,2006-08-27,Preteky Formula 1,True,1000,1000000,1.0
4384,3,2006,1,1,244,2006-08-27,Preteky Formula E,True,166,166666,1.0
4385,5,2006,0,0,55,2006-08-27,Preteky Formula 2,True,250,250000,1.0
4386,6,2006,1,1,244,2006-08-27,Preteky Formula 3,True,166,166666,1.0
4387,1,2006,0,0,55,2006-10-01,Preteky Formula 1,True,1000,1000000,1.0
4388,3,2006,1,1,244,2006-10-01,Preteky Formula E,True,166,166666,1.0
4389,5,2006,3,3,500,2006-10-01,Preteky Formula 2,True,250,250000,1.0
4390,6,2006,2,2,700,2006-10-01,Preteky Formula 3,True,166,166666,1.45
4391,1,2006,3,3,500,2006-11-05,Preteky Formula 1,True,1000,1000000,1.0
4392,3,2006,1,1,244,2006-11-05,Preteky Formula E,True,166,166666,1.0
4393,5,2006,1,1,244,2006-11-05,Preteky Formula 2,True,250,250000,1.0
4394,6,2006,3,3,500,2006-11-05,Preteky Formula 3,True,166,166666,1.19
4395,1,2006,3,3,500,2006-12-10,Preteky Formula 1,True,1000,1000000,1.0
4396,3,2006,1,1,244,2006-12-10,Preteky Formula E,True,166,166666,1.0
4397,5,2006,2,2,700,2006-12-10,Preteky Formula 2,True,250,250000,1.0
4398,6,2006,1,1,244,2006-12-10,Preteky Formula 3,True,166,166666,1.0
4399,1,2007,3,3,500,2007-02-04,Preteky Formula 1,True,1000,1000000,1.0
4400,3,2007,0,0,55,2007-02-04,Preteky Formula E,True,166,166666,1.0
4401,5,2007,0,0,55,2007-02-04,Preteky Formula 2,True,250,250000,1.0
4402,6,2007,3,3,500,2007-02-04,Preteky Formula 3,True,166,166666,1.0
4403,1,2007,3,3,500,2007-03-11,Preteky Formula 1,True,1000,1000000,1.0
4404,3,2007,3,3,500,2007-03-11,Preteky Formula E,True,166,166666,1.0
4405,5,2007,3,3,500,2007-03-11,Preteky Formula 2,True,250,250000,1.0
4406,6,2007,1,1,244,2007-03-11,Preteky Formula 3,True,166,166666,1.0
4407,1,2007,0,0,55,2007-04-15,Preteky Formula 1,True,1000,1000000,1.0
4408,3,2007,0,0,55,2007-04-15,Preteky Formula E,True,166,166666,1.0
4409,5,2007,3,3,500,2007-04-15,Preteky Formula 2,True,250,250000,1.0
4410,6,2007,3,3,500,2007-04-15,Preteky Formula 3,True,166,166666,1.0
4411,1,2007,0,0,55,2007-05-20,Preteky Formula 1,True,1000,1000000,1.0
4412,3,2007,1,1,244,2007-05-20,Preteky Formula E,True,166,166666,1.0
4413,5,2007,2,2,700,2007-05-20,Preteky Formula 2,True,250,250000,1.0
4414,6,2007,3,3,500,2007-05-20,Preteky Formula 3,True,166,166666,1.0
4415,1,2007,2,2,700,2007-06-24,Preteky Formula 1,True,1000,1000000,1.0
4416,3,2007,2,2,700,2007-06-24,Preteky Formula E,True,166,166666,1.0
4417,5,2007,0,0,55,2007-06-24,Preteky Formula 2,True,250,250000,1.0
4418,6,2007,1,1,244,2007-06-24,Preteky Formula 3,True,166,166666,1.0
4419,1,2007,1,1,244,2007-07-29,Preteky Formula 1,True,1000,1000000,1.46
4420,3,2007,1,1,244,2007-07-29,Preteky Formula E,True,166,166666,1.0
4421,5,2007,3,3,500,2007-07-29,Preteky Formula 2,True,250,250000,1.0
4422,6,2007,1,1,244,2007-07-29,Preteky Formula 3,False,166,166666,1.49
4423,1,2007,2,2,700,2007-09-02,Preteky Formula 1,True,1000,1000000,1.0
4424,3,2007,2,2,700,2007-09-02,Preteky Formula E,True,166,166666,1.0
4425,5,2007,0,0,55,2007-09-02,Preteky Formula 2,True,250,250000,1.0
4426,6,2007,2,2,700,2007-09-02,Preteky Formula 3,True,166,166666,1.0
4427,1,2007,0,0,55,2007-10-07,Preteky Formula 1,True,1000,1000000,1.0
4428,3,2007,0,0,55,2007-10-07,Preteky Formula E,True,166,166666,1.42
4429,5,2007,3,3,500,2007-10-07,Preteky Formula 2,True,250,250000,1.0
4430,6,2007,3,3,500,2007-10-07,Preteky Formula 3,True,166,166666,1.0
4431,1,2007,1,1,244,2007-11-11,Preteky Formula 1,True,1000,1000000,1.0
4432,3,2007,0,0,55,2007-11-11,Preteky Formula E,True,166,166666,1.0
4433,5,2007,0,0,55,2007-11-11,Preteky Formula 2,True,250,250000,1.0
4434,6,2007,1,1,244,2007-11-11,Preteky Formula 3,True,166,166666,1.0
4435,1,2007,1,1,244,2007-12-16,Preteky Formula 1,True,1000,1000000,1.19
4436,3,2007,3,3,500,2007-12-16,Preteky Formula E,True,166,166666,1.15
4437,5,2007,3,3,500,2007-12-16,Preteky Formula 2,True,250,250000,1.0
4438,6,2007,1,1,244,2007-12-16,Preteky Formula 3,True,166,166666,1.0
4439,1,2008,1,1,244,2008-02-03,Preteky Formula 1,True,1000,1000000,1.0
4440,3,2008,3,3,500,2008-02-03,Preteky Formula E,True,166,166666,1.0
4441,5,2008,3,3,500,2008-02-03,Preteky Formula 2,True,250,250000,1.0
4442,6,2008,3,3,500,2008-02-03,Preteky Formula 3,True,166,166666,1.0
4443,1,2008,0,0,55,2008-03-09,Preteky Formula 1,True,1000,1000000,1.0
4444,3,2008,1,1,244,2008-03-09,Preteky Formula E,True,166,166666,1.0
4445,5,2008,1,1,244,2008-03-09,Preteky Formula 2,True,250,250000,1.0
4446,6,2008,0,0,55,2008-03-09,Preteky Formula 3,True,166,166666,1.0
4447,1,2008,1,1,244,2008-04-13,Preteky Formula 1,True,1000,1000000,1.31
4448,3,2008,1,1,244,2008-04-13,Preteky Formula E,True,166,166666,1.0
4449,5,2008,0,0,55,2008-04-13,Preteky Formula 2,True,250,250000,1.0
4450,6,2008,1,1,244,2008-04-13,Preteky Formula 3,True,166,166666,1.2
4451,1,2008,2,2,700,2008-05-18,Preteky Formula 1,True,1000,1000000,1.0
4452,3,2008,0,0,55,2008-05-18,Preteky Formula E,True,166,166666,1.0
4453,5,2008,2,2,700,2008-05-18,Preteky Formula 2,True,250,250000,1.0
4454,6,2008,0,0,55,2008-05-18,Preteky Formula 3,True,166,166666,1.0
4455,1,2008,0,0,55,2008-06-22,Preteky Formula 1,True,1000,1000000,1.0
4456,3,2008,3,3,500,2008-06-22,Preteky Formula E,True,166,166666,1.0
4457,5,2008,0,0,55,2008-06-22,Preteky Formula 2,True,250,250000,1.0
4458,6,2008,0,0,55,2008-06-22,Preteky Formula 3,True,166,166666,1.49
4459,1,2008,1,1,244,2008-07-27,Preteky Formula 1,True,1000,1000000,1.0
4460,3,2008,2,2,700,2008-07-27,Preteky Formula E,True,166,166666,1.0
4461,5,2008,0,0,55,2008-07-27,Preteky Formula 2,True,250,250000,1.0
4462,6,2008,1,1,244,2008-07-27,Preteky Formula 3,False,166,166666,1.0
4463,1,2008,2,2,700,2008-08-31,Preteky Formula 1,True,1000,1000000,1.0
4464,3,2008,2,2,700,2008-08-31,Preteky Formula E,True,166,166666,1.23
4465,5,2008,3,3,500,2008-08-31,Preteky Formula 2,True,250,250000,1.0
4466,6,2008,3,3,500,2008-08-31,Preteky Formula 3,True,166,166666,1.0
4467,1,2008,3,3,500,2008-10-05,Preteky Formula 1,True,1000,1000000,1.0
4468,3,2008,3,3,500,2008-10-05,Preteky Formula E,True,166,166666,1.0
4469,5,2008,1,1,244,2008-10-05,Preteky Formula 2,True,250,250000,1.0
4470,6,2008,2,2,700,2008-10-05,Preteky Formula 3,True,166,166666,1.0
4471,1,2008,0,0,55,2008-11-09,Preteky Formula 1,True,1000,1000000,1.0
4472,3,2008,0,0,55,2008-11-09,Preteky Formula E,True,166,166666,1.0
4473,5,2008,3,3,500,2008-11-09,Preteky Formula 2,True,250,250000,1.0
4474,6,2008,3,3,500,2008-11-09,Preteky Formula 3,True,166,166666,1.0
4475,1,2008,3,3,500,2008-12-14,Preteky Formula 1,True,1000,1000000,1.0
4476,3,2008,2,2,700,2008-12-14,Preteky Formula E,True,166,166666,1.0
4477,5,2008,0,0,55,2008-12-14,Preteky Formula 2,True,250,250000,1.0
4478,6,2008,1,1,244,2008-12-14,Preteky Formula 3,True,166,166666,1.0
4479,1,2009,1,1,244,2009-02-01,Preteky Formula 1,True,1000,1000000,1.0
4480,3,2009,1,1,244,2009-02-01,Preteky Formula E,True,166,166666,1.27
4481,5,2009,0,0,55,2009-02-01,Preteky Formula 2,True,250,250000,1.0
4482,6,2009,3,3,500,2009-02-01,Preteky Formula 3,True,166,166666,1.0
4483,1,2009,3,3,500,2009-03-08,Preteky Formula 1,True,1000,1000000,1.0
4484,3,2009,2,2,700,2009-03-08,Preteky Formula E,True,166,166666,1.0
4485,5,2009,0,0,55,2009-03-08,Preteky Formula 2,True,250,250000,1.0
4486,6,2009,3,3,500,2009-03-08,Preteky Formula 3,True,166,166666,1.0
4487,1,2009,3,3,500,2009-04-12,Preteky Formula 1,True,1000,1000000,1.0
4488,3,2009,0,0,55,2009-04-12,Preteky Formula E,True,166,166666,1.0
4489,5,2009,1,1,244,2009-04-12,Preteky Formula 2,True,250,250000,1.0
4490,6,2009,2,2,700,2009-04-12,Preteky Formula 3,True,166,166666,1.0
4491,1,2009,0,0,55,2009-05-17,Preteky Formula 1,True,1000,1000000,1.03
4492,3,2009,3,3,500,2009-05-17,Preteky Formula E,True,166,166666,1.0
4493,5,2009,0,0,55,2009-05-17,Preteky Formula 2,True,250,250000,1.0
4494,6,2009,2,2,700,2009-05-17,Preteky Formula 3,True,166,166666,1.0
4495,1,2009,1,1,244,2009-06-21,Preteky Formula 1,True,1000,1000000,1.0
4496,3,2009,2,2,700,2009-06-21,Preteky Formula E,True,166,166666,1.0
4497,5,2009,3,3,500,2009-06-21,Preteky Formula 2,True,250,250000,1.0
4498,6,2009,2,2,700,2009-06-21,Preteky Formula 3,True,166,166666,1.0
4499,1,2009,1,1,244,2009-07-26,Preteky Formula 1,True,1000,1000000,1.0
4500,3,2009,3,3,500,2009-07-26,Preteky Formula E,True,166,166666,1.0
4501,5,2009,3,3,500,2009-07-26,Preteky Formula 2,True,250,250000,1.0
4502,6,2009,1,1,244,2009-07-26,Preteky Formula 3,False,166,166666,1.0
4503,1,2009,1,1,244,2009-08-30,Preteky Formula 1,True,1000,1000000,1.0
4504,3,2009,2,2,700,2009-08-30,Preteky Formula E,True,166,166666,1.26
4505,5,2009,0,0,55,2009-08-30,Preteky Formula 2,True,250,250000,1.0
4506,6,2009,3,3,500,2009-08-30,Preteky Formula 3,True,166,166666,1.0
4507,1,2009,1,1,244,2009-10-04,Preteky Formula 1,True,1000,1000000,1.0
4508,3,2009,0,0,55,2009-10-04,Preteky Formula E,True,166,166666,1.0
4509,5,2009,0,0,55,2009-10-04,Preteky Formula 2,True,250,250000,1.0
4510,6,2009,0,0,55,2009-10-04,Preteky Formula 3,True,166,166666,1.0
4511,1,2009,0,0,55,2009-11-08,Preteky Formula 1,True,1000,1000000,1.0
4512,3,2009,1,1,244,2009-11-08,Preteky Formula E,True,166,166666,1.48
4513,5,2009,1,1,244,2009-11-08,Preteky Formula 2,True,250,250000,1.0
4514,6,2009,2,2,700,2009-11-08,Preteky Formula 3,True,166,166666,1.0
4515,1,2009,1,1,244,2009-12-13,Preteky Formula 1,True,1000,1000000,1.0
4516,3,2009,2,2,700,2009-12-13,Preteky Formula E,True,166,166666,1.0
4517,5,2009,0,0,55,2009-12-13,Preteky Formula 2,True,250,250000,1.0
4518,6,2009,2,2,700,2009-12-13,Preteky Formula 3,True,166,166666,1.05
4519,1,2010,3,3,500,2010-01-31,Preteky Formula 1,True,1000,1000000,1.0
4520,3,2010,2,2,700,2010-01-31,Preteky Formula E,True,166,166666,1.0
4521,5,2010,2,2,700,2010-01-31,Preteky Formula 2,True,250,250000,1.0
4522,6,2010,0,0,55,2010-01-31,Preteky Formula 3,True,166,166666,1.0
4523,1,2010,3,3,500,2010-03-07,Preteky Formula 1,True,1000,1000000,1.0
4524,3,2010,3,3,500,2010-03-07,Preteky Formula E,True,166,166666,1.0
4525,5,2010,2,2,700,2010-03-07,Preteky Formula 2,True,250,250000,1.0
4526,6,2010,1,1,244,2010-03-07,Preteky Formula 3,True,166,166666,1.0
4527,1,2010,3,3,500,2010-04-11,Preteky Formula 1,True,1000,1000000,1.0
4528,3,2010,0,0,55,2010-04-11,Preteky Formula E,True,166,166666,1.0
4529,5,2010,2,2,700,2010-04-11,Preteky Formula 2,True,250,250000,1.0
4530,6,2010,1,1,244,2010-04-11,Preteky Formula 3,True,166,166666,1.0
4531,1,2010,0,0,55,2010-05-16,Preteky Formula 1,True,1000,1000000,1.0
4532,3,2010,1,1,244,2010-05-16,Preteky Formula E,True,166,166666,1.0
4533,5,2010,1,1,244,2010-05-16,Preteky Formula 2,True,250,250000,1.0
4534,6,2010,3,3,500,2010-05-16,Preteky Formula 3,True,166,166666,1.0
4535,1,2010,2,2,700,2010-06-20,Preteky Formula 1,True,1000,1000000,1.0
4536,3,2010,0,0,55,2010-06-20,Preteky Formula E,True,166,166666,1.0
4537,5,2010,3,3,500,2010-06-20,Preteky Formula 2,True,250,250000,1.0
4538,6,2010,3,3,500,2010-06-20,Preteky Formula 3,True,166,166666,1.0
4539,1,2010,0,0,55,2010-07-25,Preteky Formula 1,True,1000,1000000,1.0
4540,3,2010,3,3,500,2010-07-25,Preteky Formula E,True,166,166666,1.0
4541,5,2010,0,0,55,2010-07-25,Preteky Formula 2,True,250,250000,1.0
4542,6,2010,1,1,244,2010-07-25,Preteky Formula 3,False,166,166666,1.0
