raceId,driverId,teamId,carId,position,season,seriesId,round,engine,chassi,pneu
4969,859,10,19,3,2021,5,3,0,0,5
4969,855,10,3,4,2021,5,3,0,0,5
4969,850,10,5,5,2021,5,3,0,0,5
4969,852,6,8,6,2021,5,3,0,2,5
4969,856,7,12,7,2021,5,3,1,2,5
4969,853,7,13,8,2021,5,3,1,2,5
4969,857,10,11,9,2021,5,3,0,0,5
4969,1114,6,0,10,2021,5,3,0,2,5
4969,851,9,4,11,2021,5,3,1,0,5
4969,1122,9,18,12,2021,5,3,1,0,5
4969,1121,8,17,13,2021,5,3,0,0,5
4969,1118,8,9,14,2021,5,3,0,0,5
4969,1117,9,7,15,2021,5,3,1,0,5
4969,1116,8,6,16,2021,5,3,0,0,5
4969,1120,7,16,17,2021,5,3,1,2,5
4969,1115,7,14,18,2021,5,3,1,2,5
4969,845,6,1,999,2021,5,3,0,2,5
4969,1119,9,10,999,2021,5,3,1,0,5
4970,821,11,2,1,2021,6,3,1,3,5
4970,39,15,34,2,2021,6,3,1,2,4
4970,835,18,1,3,2021,6,3,1,3,5
4970,12,0,28,4,2021,6,3,1,0,5
4970,836,14,26,5,2021,6,3,1,3,4
4970,67,11,5,6,2021,6,3,1,3,5
4970,831,12,12,7,2021,6,3,1,0,5
4970,153,15,23,8,2021,6,3,1,2,4
4970,828,16,11,9,2021,6,3,1,0,5
4970,155,15,22,10,2021,6,3,1,2,4
4970,62,13,32,11,2021,6,3,1,3,5
4970,838,13,6,12,2021,6,3,1,3,5
4970,31,13,25,13,2021,6,3,1,3,5
4970,5,0,0,14,2021,6,3,1,0,5
4970,40,14,8,15,2021,6,3,1,3,4
4970,837,12,13,16,2021,6,3,1,0,5
4970,23,15,27,17,2021,6,3,1,2,4
4970,811,17,14,18,2021,6,3,1,2,5
4970,833,14,4,19,2021,6,3,1,3,4
4970,814,13,3,20,2021,6,3,1,3,5
4970,24,19,30,21,2021,6,3,1,3,5
4970,93,17,20,22,2021,6,3,1,2,5
4970,10,19,24,23,2021,6,3,1,3,5
4970,834,16,29,24,2021,6,3,1,0,5
4970,54,16,19,25,2021,6,3,1,0,5
4970,51,17,37,26,2021,6,3,1,2,5
4970,81,18,21,27,2021,6,3,1,3,5
4970,810,14,33,28,2021,6,3,1,3,4
4970,41,12,7,29,2021,6,3,1,0,5
4970,1107,0,35,30,2021,6,3,1,0,5
4970,1102,0,9,31,2021,6,3,1,0,5
4970,1111,18,15,32,2021,6,3,1,3,5
4970,1108,16,36,33,2021,6,3,1,0,5
4970,29,18,38,34,2021,6,3,1,3,5
4970,1112,19,16,35,2021,6,3,1,3,5
4970,813,11,31,36,2021,6,3,1,3,5
4970,33,17,10,37,2021,6,3,1,2,5
4970,48,19,39,38,2021,6,3,1,3,5
4970,26,11,17,39,2021,6,3,1,3,5
4970,15,12,18,40,2021,6,3,1,0,5
4971,20,2,3,1,2021,1,4,0,1,4
4971,815,2,4,2,2021,1,4,0,1,4
4971,9,3,13,3,2021,1,4,1,0,4
4971,822,5,9,4,2021,1,4,0,0,4
4971,1,3,11,5,2021,1,4,1,0,4
4971,4,1,12,6,2021,1,4,1,0,4
4971,830,2,7,7,2021,1,4,0,1,4
4971,832,4,14,8,2021,1,4,1,1,4
4971,825,3,0,9,2021,1,4,1,0,4
4971,848,3,17,10,2021,1,4,1,0,4
4971,847,5,10,11,2021,1,4,0,0,4
4971,818,1,6,12,2021,1,4,1,0,4
4971,842,5,19,13,2021,1,4,0,0,4
4971,8,1,2,14,2021,1,4,1,0,4
4971,844,5,15,15,2021,1,4,0,0,4
4971,807,4,8,16,2021,1,4,1,1,4
4971,826,4,1,17,2021,1,4,1,1,4
4971,13,2,5,18,2021,1,4,0,1,4
4971,840,4,18,19,2021,1,4,1,1,4
4971,839,1,16,999,2021,1,4,1,0,4
4973,853,7,13,1,2021,5,4,1,2,5
4973,854,8,2,2,2021,5,4,0,0,5
4973,1115,7,14,3,2021,5,4,1,2,5
4973,857,10,11,4,2021,5,4,0,0,5
4973,856,7,12,5,2021,5,4,1,2,5
4973,855,10,3,6,2021,5,4,0,0,5
4973,852,6,8,7,2021,5,4,0,2,5
4973,1118,8,9,8,2021,5,4,0,0,5
4973,859,10,19,9,2021,5,4,0,0,5
4973,1120,7,16,10,2021,5,4,1,2,5
4973,1121,8,17,11,2021,5,4,0,0,5
4973,1116,8,6,12,2021,5,4,0,0,5
4973,845,6,1,13,2021,5,4,0,2,5
4973,1122,9,18,14,2021,5,4,1,0,5
4973,851,9,4,15,2021,5,4,1,0,5
4973,1119,9,10,16,2021,5,4,1,0,5
4973,1117,9,7,17,2021,5,4,1,0,5
4973,858,6,15,18,2021,5,4,0,2,5
4973,850,10,5,999,2021,5,4,0,0,5
4973,1114,6,0,999,2021,5,4,0,2,5
4974,831,12,12,1,2021,6,4,1,0,5
4974,835,18,1,2,2021,6,4,1,3,5
4974,828,16,11,3,2021,6,4,1,0,5
4974,836,14,26,4,2021,6,4,1,3,4
4974,155,15,22,5,2021,6,4,1,2,4
4974,821,11,2,6,2021,6,4,1,3,5
4974,67,11,5,7,2021,6,4,1,3,5
4974,837,12,13,8,2021,6,4,1,0,5
4974,12,0,28,9,2021,6,4,1,0,5
4974,838,13,6,10,2021,6,4,1,3,5
4974,834,16,29,11,2021,6,4,1,0,5
4974,833,14,4,12,2021,6,4,1,3,4
4974,811,17,14,13,2021,6,4,1,2,5
4974,31,13,25,14,2021,6,4,1,3,5
4974,10,19,24,15,2021,6,4,1,3,5
4974,41,12,7,16,2021,6,4,1,0,5
4974,23,15,27,17,2021,6,4,1,2,4
4974,62,13,32,18,2021,6,4,1,3,5
4974,153,15,23,19,2021,6,4,1,2,4
4974,5,0,0,20,2021,6,4,1,0,5
4974,40,14,8,21,2021,6,4,1,3,4
4974,814,13,3,22,2021,6,4,1,3,5
4974,24,19,30,23,2021,6,4,1,3,5
4974,93,17,20,24,2021,6,4,1,2,5
4974,1108,16,36,25,2021,6,4,1,0,5
4974,81,18,21,26,2021,6,4,1,3,5
4974,1107,0,35,27,2021,6,4,1,0,5
4974,813,11,31,28,2021,6,4,1,3,5
4974,54,16,19,29,2021,6,4,1,0,5
4974,1111,18,15,30,2021,6,4,1,3,5
4974,39,15,34,31,2021,6,4,1,2,4
4974,1112,19,16,32,2021,6,4,1,3,5
4974,810,14,33,33,2021,6,4,1,3,4
4974,29,18,38,34,2021,6,4,1,3,5
4974,26,11,17,35,2021,6,4,1,3,5
4974,15,12,18,36,2021,6,4,1,0,5
4974,1102,0,9,37,2021,6,4,1,0,5
4974,48,19,39,38,2021,6,4,1,3,5
4974,51,17,37,39,2021,6,4,1,2,5
4974,33,17,10,40,2021,6,4,1,2,5
4975,20,2,3,1,2021,1,5,0,1,4
4975,822,5,9,2,2021,1,5,0,0,4
4975,9,3,13,3,2021,1,5,1,0,4
4975,832,4,14,4,2021,1,5,1,1,4
4975,1,3,11,5,2021,1,5,1,0,4
4975,815,2,4,6,2021,1,5,0,1,4
4975,848,3,17,7,2021,1,5,1,0,4
4975,13,2,5,8,2021,1,5,0,1,4
4975,4,1,12,9,2021,1,5,1,0,4
4975,830,2,7,10,2021,1,5,0,1,4
4975,839,1,16,11,2021,1,5,1,0,4
4975,818,1,6,12,2021,1,5,1,0,4
4975,847,5,10,13,2021,1,5,0,0,4
4975,844,5,15,14,2021,1,5,0,0,4
4975,8,1,2,15,2021,1,5,1,0,4
4975,825,3,0,16,2021,1,5,1,0,4
4975,807,4,8,17,2021,1,5,1,1,4
4975,840,4,18,18,2021,1,5,1,1,4
4975,842,5,19,19,2021,1,5,0,0,4
4975,826,4,1,20,2021,1,5,1,1,4
4977,1118,8,9,1,2021,5,5,0,0,5
4977,857,10,11,2,2021,5,5,0,0,5
4977,854,8,2,3,2021,5,5,0,0,5
4977,856,7,12,4,2021,5,5,1,2,5
4977,853,7,13,5,2021,5,5,1,2,5
4977,859,10,19,6,2021,5,5,0,0,5
4977,851,9,4,7,2021,5,5,1,0,5
4977,845,6,1,8,2021,5,5,0,2,5
4977,1115,7,14,9,2021,5,5,1,2,5
4977,852,6,8,10,2021,5,5,0,2,5
4977,1119,9,10,11,2021,5,5,1,0,5
4977,1117,9,7,12,2021,5,5,1,0,5
4977,855,10,3,13,2021,5,5,0,0,5
4977,858,6,15,14,2021,5,5,0,2,5
4977,1114,6,0,15,2021,5,5,0,2,5
4977,1116,8,6,16,2021,5,5,0,0,5
4977,1121,8,17,17,2021,5,5,0,0,5
4977,1122,9,18,18,2021,5,5,1,0,5
4977,850,10,5,19,2021,5,5,0,0,5
4977,1120,7,16,20,2021,5,5,1,2,5
4978,821,11,2,1,2021,6,5,1,3,5
4978,835,18,1,2,2021,6,5,1,3,5
4978,831,12,12,3,2021,6,5,1,0,5
4978,836,14,26,4,2021,6,5,1,3,4
4978,828,16,11,5,2021,6,5,1,0,5
4978,838,13,6,6,2021,6,5,1,3,5
4978,31,13,25,7,2021,6,5,1,3,5
4978,833,14,4,8,2021,6,5,1,3,4
4978,155,15,22,9,2021,6,5,1,2,4
4978,10,19,24,10,2021,6,5,1,3,5
4978,5,0,0,11,2021,6,5,1,0,5
4978,153,15,23,12,2021,6,5,1,2,4
4978,67,11,5,13,2021,6,5,1,3,5
4978,39,15,34,14,2021,6,5,1,2,4
4978,23,15,27,15,2021,6,5,1,2,4
4978,837,12,13,16,2021,6,5,1,0,5
4978,40,14,8,17,2021,6,5,1,3,4
4978,1107,0,35,18,2021,6,5,1,0,5
4978,814,13,3,19,2021,6,5,1,3,5
4978,834,16,29,20,2021,6,5,1,0,5
4978,24,19,30,21,2021,6,5,1,3,5
4978,811,17,14,22,2021,6,5,1,2,5
4978,62,13,32,23,2021,6,5,1,3,5
4978,81,18,21,24,2021,6,5,1,3,5
4978,93,17,20,25,2021,6,5,1,2,5
4978,54,16,19,26,2021,6,5,1,0,5
4978,1111,18,15,27,2021,6,5,1,3,5
4978,41,12,7,28,2021,6,5,1,0,5
4978,15,12,18,29,2021,6,5,1,0,5
4978,1102,0,9,30,2021,6,5,1,0,5
4978,48,19,39,31,2021,6,5,1,3,5
4978,1112,19,16,32,2021,6,5,1,3,5
4978,1108,16,36,33,2021,6,5,1,0,5
4978,29,18,38,34,2021,6,5,1,3,5
4978,810,14,33,35,2021,6,5,1,3,4
4978,51,17,37,36,2021,6,5,1,2,5
4978,26,11,17,37,2021,6,5,1,3,5
4978,813,11,31,38,2021,6,5,1,3,5
4978,33,17,10,39,2021,6,5,1,2,5
4978,12,0,28,999,2021,6,5,1,0,5
4979,1,3,11,1,2021,1,6,1,0,4
4979,825,3,0,2,2021,1,6,1,0,4
4979,830,2,7,3,2021,1,6,0,1,4
4979,9,3,13,4,2021,1,6,1,0,4
4979,844,5,15,5,2021,1,6,0,0,4
4979,832,4,14,6,2021,1,6,1,1,4
4979,20,2,3,7,2021,1,6,0,1,4
4979,822,5,9,8,2021,1,6,0,0,4
4979,848,3,17,9,2021,1,6,1,0,4
4979,840,4,18,10,2021,1,6,1,1,4
4979,847,5,10,11,2021,1,6,0,0,4
4979,815,2,4,12,2021,1,6,0,1,4
4979,4,1,12,13,2021,1,6,1,0,4
4979,818,1,6,14,2021,1,6,1,0,4
4979,826,4,1,15,2021,1,6,1,1,4
4979,8,1,2,16,2021,1,6,1,0,4
4979,13,2,5,17,2021,1,6,0,1,4
4979,839,1,16,18,2021,1,6,1,0,4
4979,842,5,19,19,2021,1,6,0,0,4
4979,807,4,8,20,2021,1,6,1,1,4
4981,852,6,8,1,2021,5,6,0,2,5
4981,856,7,12,2,2021,5,6,1,2,5
4981,857,10,11,3,2021,5,6,0,0,5
4981,845,6,1,4,2021,5,6,0,2,5
4981,858,6,15,5,2021,5,6,0,2,5
4981,854,8,2,6,2021,5,6,0,0,5
4981,1114,6,0,7,2021,5,6,0,2,5
4981,853,7,13,8,2021,5,6,1,2,5
4981,1117,9,7,9,2021,5,6,1,0,5
4981,855,10,3,10,2021,5,6,0,0,5
4981,859,10,19,11,2021,5,6,0,0,5
4981,850,10,5,12,2021,5,6,0,0,5
4981,851,9,4,13,2021,5,6,1,0,5
4981,1120,7,16,14,2021,5,6,1,2,5
4981,1116,8,6,15,2021,5,6,0,0,5
4981,1121,8,17,16,2021,5,6,0,0,5
4981,1122,9,18,17,2021,5,6,1,0,5
4981,1118,8,9,999,2021,5,6,0,0,5
4981,1115,7,14,999,2021,5,6,1,2,5
4981,1119,9,10,999,2021,5,6,1,0,5
4982,831,12,12,1,2021,6,0,1,0,5
4982,837,12,13,2,2021,6,0,1,0,5
4982,821,11,2,3,2021,6,0,1,3,5
4982,828,16,11,4,2021,6,0,1,0,5
4982,10,19,24,5,2021,6,0,1,3,5
4982,836,14,26,6,2021,6,0,1,3,4
4982,153,15,23,7,2021,6,0,1,2,4
4982,835,18,1,8,2021,6,0,1,3,5
4982,833,14,4,9,2021,6,0,1,3,4
4982,67,11,5,10,2021,6,0,1,3,5
4982,838,13,6,11,2021,6,0,1,3,5
4982,31,13,25,12,2021,6,0,1,3,5
4982,12,0,28,13,2021,6,0,1,0,5
4982,834,16,29,14,2021,6,0,1,0,5
4982,24,19,30,15,2021,6,0,1,3,5
4982,5,0,0,16,2021,6,0,1,0,5
4982,23,15,27,17,2021,6,0,1,2,4
4982,39,15,34,18,2021,6,0,1,2,4
4982,811,17,14,19,2021,6,0,1,2,5
4982,93,17,20,20,2021,6,0,1,2,5
4982,41,12,7,21,2021,6,0,1,0,5
4982,62,13,32,22,2021,6,0,1,3,5
4982,81,18,21,23,2021,6,0,1,3,5
4982,40,14,8,24,2021,6,0,1,3,4
4982,1107,0,35,25,2021,6,0,1,0,5
4982,814,13,3,26,2021,6,0,1,3,5
4982,1108,16,36,27,2021,6,0,1,0,5
4982,1112,19,16,28,2021,6,0,1,3,5
4982,1102,0,9,29,2021,6,0,1,0,5
4982,48,19,39,30,2021,6,0,1,3,5
4982,51,17,37,31,2021,6,0,1,2,5
4982,1111,18,15,32,2021,6,0,1,3,5
4982,29,18,38,33,2021,6,0,1,3,5
4982,813,11,31,34,2021,6,0,1,3,5
4982,810,14,33,35,2021,6,0,1,3,4
4982,33,17,10,36,2021,6,0,1,2,5
4982,26,11,17,37,2021,6,0,1,3,5
4982,15,12,18,38,2021,6,0,1,0,5
4982,155,15,22,999,2021,6,0,1,2,4
4982,54,16,19,999,2021,6,0,1,0,5
4983,822,5,9,1,2021,1,7,0,0,4
4983,815,2,4,2,2021,1,7,0,1,4
4983,20,2,3,3,2021,1,7,0,1,4
4983,818,1,6,4,2021,1,7,1,0,4
4983,832,4,14,5,2021,1,7,1,1,4
4983,830,2,7,6,2021,1,7,0,1,4
4983,1,3,11,7,2021,1,7,1,0,4
4983,4,1,12,8,2021,1,7,1,0,4
4983,825,3,0,9,2021,1,7,1,0,4
4983,839,1,16,10,2021,1,7,1,0,4
4983,826,4,1,11,2021,1,7,1,1,4
4983,844,5,15,12,2021,1,7,0,0,4
4983,8,1,2,13,2021,1,7,1,0,4
4983,9,3,13,14,2021,1,7,1,0,4
4983,848,3,17,15,2021,1,7,1,0,4
4983,842,5,19,16,2021,1,7,0,0,4
4983,847,5,10,17,2021,1,7,0,0,4
4983,840,4,18,18,2021,1,7,1,1,4
4983,13,2,5,19,2021,1,7,0,1,4
4983,807,4,8,20,2021,1,7,1,1,4
4985,852,6,8,1,2021,5,7,0,2,5
4985,857,10,11,2,2021,5,7,0,0,5
4985,856,7,12,3,2021,5,7,1,2,5
4985,855,10,3,4,2021,5,7,0,0,5
4985,851,9,4,5,2021,5,7,1,0,5
4985,1122,9,18,6,2021,5,7,1,0,5
4985,858,6,15,7,2021,5,7,0,2,5
4985,854,8,2,8,2021,5,7,0,0,5
4985,850,10,5,9,2021,5,7,0,0,5
4985,845,6,1,10,2021,5,7,0,2,5
4985,1120,7,16,11,2021,5,7,1,2,5
4985,859,10,19,12,2021,5,7,0,0,5
4985,1118,8,9,13,2021,5,7,0,0,5
4985,1117,9,7,14,2021,5,7,1,0,5
4985,1116,8,6,15,2021,5,7,0,0,5
4985,1115,7,14,16,2021,5,7,1,2,5
4985,1121,8,17,17,2021,5,7,0,0,5
4985,1114,6,0,18,2021,5,7,0,2,5
4985,1119,9,10,19,2021,5,7,1,0,5
4985,853,7,13,999,2021,5,7,1,2,5
4986,835,18,1,1,2021,6,6,1,3,5
4986,153,15,23,2,2021,6,6,1,2,4
4986,828,16,11,3,2021,6,6,1,0,5
4986,821,11,2,4,2021,6,6,1,3,5
4986,31,13,25,5,2021,6,6,1,3,5
4986,155,15,22,6,2021,6,6,1,2,4
4986,837,12,13,7,2021,6,6,1,0,5
4986,67,11,5,8,2021,6,6,1,3,5
4986,838,13,6,9,2021,6,6,1,3,5
4986,834,16,29,10,2021,6,6,1,0,5
4986,833,14,4,11,2021,6,6,1,3,4
4986,811,17,14,12,2021,6,6,1,2,5
4986,10,19,24,13,2021,6,6,1,3,5
4986,23,15,27,14,2021,6,6,1,2,4
4986,12,0,28,15,2021,6,6,1,0,5
4986,836,14,26,16,2021,6,6,1,3,4
4986,5,0,0,17,2021,6,6,1,0,5
4986,62,13,32,18,2021,6,6,1,3,5
4986,39,15,34,19,2021,6,6,1,2,4
4986,814,13,3,20,2021,6,6,1,3,5
4986,1111,18,15,21,2021,6,6,1,3,5
4986,24,19,30,22,2021,6,6,1,3,5
4986,40,14,8,23,2021,6,6,1,3,4
4986,81,18,21,24,2021,6,6,1,3,5
4986,93,17,20,25,2021,6,6,1,2,5
4986,1107,0,35,26,2021,6,6,1,0,5
4986,33,17,10,27,2021,6,6,1,2,5
4986,41,12,7,28,2021,6,6,1,0,5
4986,29,18,38,29,2021,6,6,1,3,5
4986,810,14,33,30,2021,6,6,1,3,4
4986,54,16,19,31,2021,6,6,1,0,5
4986,1112,19,16,32,2021,6,6,1,3,5
4986,26,11,17,33,2021,6,6,1,3,5
4986,48,19,39,34,2021,6,6,1,3,5
4986,1108,16,36,35,2021,6,6,1,0,5
4986,15,12,18,36,2021,6,6,1,0,5
4986,1102,0,9,37,2021,6,6,1,0,5
4986,51,17,37,38,2021,6,6,1,2,5
4986,813,11,31,39,2021,6,6,1,3,5
4986,831,12,12,999,2021,6,6,1,0,5
4987,825,3,0,1,2021,1,8,1,0,4
4987,832,4,14,2,2021,1,8,1,1,4
4987,830,2,7,3,2021,1,8,0,1,4
4987,9,3,13,4,2021,1,8,1,0,4
4987,822,5,9,5,2021,1,8,0,0,4
4987,20,2,3,6,2021,1,8,0,1,4
4987,815,2,4,7,2021,1,8,0,1,4
4987,844,5,15,8,2021,1,8,0,0,4
4987,842,5,19,9,2021,1,8,0,0,4
4987,1,3,11,10,2021,1,8,1,0,4
4987,4,1,12,11,2021,1,8,1,0,4
4987,839,1,16,12,2021,1,8,1,0,4
4987,847,5,10,13,2021,1,8,0,0,4
4987,848,3,17,14,2021,1,8,1,0,4
4987,818,1,6,15,2021,1,8,1,0,4
4987,8,1,2,16,2021,1,8,1,0,4
4987,807,4,8,17,2021,1,8,1,1,4
4987,13,2,5,18,2021,1,8,0,1,4
4987,840,4,18,19,2021,1,8,1,1,4
4987,826,4,1,20,2021,1,8,1,1,4
4989,856,7,12,1,2021,5,8,1,2,5
4989,852,6,8,2,2021,5,8,0,2,5
4989,854,8,2,3,2021,5,8,0,0,5
4989,858,6,15,4,2021,5,8,0,2,5
4989,1120,7,16,5,2021,5,8,1,2,5
4989,1118,8,9,6,2021,5,8,0,0,5
4989,1115,7,14,7,2021,5,8,1,2,5
4989,857,10,11,8,2021,5,8,0,0,5
4989,853,7,13,9,2021,5,8,1,2,5
4989,845,6,1,10,2021,5,8,0,2,5
4989,1114,6,0,11,2021,5,8,0,2,5
4989,1122,9,18,12,2021,5,8,1,0,5
4989,850,10,5,13,2021,5,8,0,0,5
4989,855,10,3,14,2021,5,8,0,0,5
4989,851,9,4,15,2021,5,8,1,0,5
4989,859,10,19,16,2021,5,8,0,0,5
4989,1117,9,7,17,2021,5,8,1,0,5
4989,1121,8,17,18,2021,5,8,0,0,5
4989,1119,9,10,19,2021,5,8,1,0,5
4989,1116,8,6,20,2021,5,8,0,0,5
4990,835,18,1,1,2021,6,7,1,3,5
4990,828,16,11,2,2021,6,7,1,0,5
4990,836,14,26,3,2021,6,7,1,3,4
4990,821,11,2,4,2021,6,7,1,3,5
4990,831,12,12,5,2021,6,7,1,0,5
4990,155,15,22,6,2021,6,7,1,2,4
4990,67,11,5,7,2021,6,7,1,3,5
4990,837,12,13,8,2021,6,7,1,0,5
4990,153,15,23,9,2021,6,7,1,2,4
4990,838,13,6,10,2021,6,7,1,3,5
4990,833,14,4,11,2021,6,7,1,3,4
4990,10,19,24,12,2021,6,7,1,3,5
4990,12,0,28,13,2021,6,7,1,0,5
4990,834,16,29,14,2021,6,7,1,0,5
4990,31,13,25,15,2021,6,7,1,3,5
4990,62,13,32,16,2021,6,7,1,3,5
4990,23,15,27,17,2021,6,7,1,2,4
4990,24,19,30,18,2021,6,7,1,3,5
4990,54,16,19,19,2021,6,7,1,0,5
4990,811,17,14,20,2021,6,7,1,2,5
4990,814,13,3,21,2021,6,7,1,3,5
4990,39,15,34,22,2021,6,7,1,2,4
4990,51,17,37,23,2021,6,7,1,2,5
4990,41,12,7,24,2021,6,7,1,0,5
4990,1112,19,16,25,2021,6,7,1,3,5
4990,81,18,21,26,2021,6,7,1,3,5
4990,1102,0,9,27,2021,6,7,1,0,5
4990,93,17,20,28,2021,6,7,1,2,5
4990,1111,18,15,29,2021,6,7,1,3,5
4990,29,18,38,30,2021,6,7,1,3,5
4990,810,14,33,31,2021,6,7,1,3,4
4990,40,14,8,32,2021,6,7,1,3,4
4990,1107,0,35,33,2021,6,7,1,0,5
4990,1108,16,36,34,2021,6,7,1,0,5
4990,813,11,31,35,2021,6,7,1,3,5
4990,26,11,17,36,2021,6,7,1,3,5
4990,33,17,10,37,2021,6,7,1,2,5
4990,48,19,39,38,2021,6,7,1,3,5
4990,15,12,18,39,2021,6,7,1,0,5
4990,5,0,0,999,2021,6,7,1,0,5
4991,1,3,11,1,2021,1,9,1,0,4
4991,825,3,0,2,2021,1,9,1,0,4
4991,847,5,10,3,2021,1,9,0,0,4
4991,20,2,3,4,2021,1,9,0,1,4
4991,822,5,9,5,2021,1,9,0,0,4
4991,9,3,13,6,2021,1,9,1,0,4
4991,832,4,14,7,2021,1,9,1,1,4
4991,815,2,4,8,2021,1,9,0,1,4
4991,830,2,7,9,2021,1,9,0,1,4
4991,818,1,6,10,2021,1,9,1,0,4
4991,848,3,17,11,2021,1,9,1,0,4
4991,13,2,5,12,2021,1,9,0,1,4
4991,826,4,1,13,2021,1,9,1,1,4
4991,4,1,12,14,2021,1,9,1,0,4
4991,839,1,16,15,2021,1,9,1,0,4
4991,807,4,8,16,2021,1,9,1,1,4
4991,842,5,19,17,2021,1,9,0,0,4
4991,8,1,2,18,2021,1,9,1,0,4
4991,844,5,15,19,2021,1,9,0,0,4
4991,840,4,18,20,2021,1,9,1,1,4
4993,857,10,11,1,2021,5,9,0,0,5
4993,858,6,15,2,2021,5,9,0,2,5
4993,852,6,8,3,2021,5,9,0,2,5
4993,845,6,1,4,2021,5,9,0,2,5
4993,856,7,12,5,2021,5,9,1,2,5
4993,1116,8,6,6,2021,5,9,0,0,5
4993,853,7,13,7,2021,5,9,1,2,5
4993,1114,6,0,8,2021,5,9,0,2,5
4993,859,10,19,9,2021,5,9,0,0,5
4993,855,10,3,10,2021,5,9,0,0,5
4993,1117,9,7,11,2021,5,9,1,0,5
4993,1118,8,9,12,2021,5,9,0,0,5
4993,1115,7,14,13,2021,5,9,1,2,5
4993,850,10,5,14,2021,5,9,0,0,5
4993,1120,7,16,15,2021,5,9,1,2,5
4993,1121,8,17,16,2021,5,9,0,0,5
4993,1122,9,18,17,2021,5,9,1,0,5
4993,854,8,2,999,2021,5,9,0,0,5
4993,851,9,4,999,2021,5,9,1,0,5
4993,1119,9,10,999,2021,5,9,1,0,5
4994,155,15,22,1,2021,6,8,1,2,4
4994,831,12,12,2,2021,6,8,1,0,5
4994,153,15,23,3,2021,6,8,1,2,4
4994,828,16,11,4,2021,6,8,1,0,5
4994,836,14,26,5,2021,6,8,1,3,4
4994,837,12,13,6,2021,6,8,1,0,5
4994,821,11,2,7,2021,6,8,1,3,5
4994,835,18,1,8,2021,6,8,1,3,5
4994,838,13,6,9,2021,6,8,1,3,5
4994,5,0,0,10,2021,6,8,1,0,5
4994,833,14,4,11,2021,6,8,1,3,4
4994,67,11,5,12,2021,6,8,1,3,5
4994,10,19,24,13,2021,6,8,1,3,5
4994,23,15,27,14,2021,6,8,1,2,4
4994,31,13,25,15,2021,6,8,1,3,5
4994,814,13,3,16,2021,6,8,1,3,5
4994,811,17,14,17,2021,6,8,1,2,5
4994,54,16,19,18,2021,6,8,1,0,5
4994,12,0,28,19,2021,6,8,1,0,5
4994,24,19,30,20,2021,6,8,1,3,5
4994,40,14,8,21,2021,6,8,1,3,4
4994,93,17,20,22,2021,6,8,1,2,5
4994,62,13,32,23,2021,6,8,1,3,5
4994,1112,19,16,24,2021,6,8,1,3,5
4994,834,16,29,25,2021,6,8,1,0,5
4994,81,18,21,26,2021,6,8,1,3,5
4994,1107,0,35,27,2021,6,8,1,0,5
4994,39,15,34,28,2021,6,8,1,2,4
4994,41,12,7,29,2021,6,8,1,0,5
4994,1102,0,9,30,2021,6,8,1,0,5
4994,1108,16,36,31,2021,6,8,1,0,5
4994,29,18,38,32,2021,6,8,1,3,5
4994,1111,18,15,33,2021,6,8,1,3,5
4994,810,14,33,34,2021,6,8,1,3,4
4994,813,11,31,35,2021,6,8,1,3,5
4994,33,17,10,36,2021,6,8,1,2,5
4994,15,12,18,37,2021,6,8,1,0,5
4994,51,17,37,38,2021,6,8,1,2,5
4994,48,19,39,39,2021,6,8,1,3,5
4994,26,11,17,40,2021,6,8,1,3,5
4995,1,3,11,1,2021,1,10,1,0,4
4995,20,2,3,2,2021,1,10,0,1,4
4995,830,2,7,3,2021,1,10,0,1,4
4995,825,3,0,4,2021,1,10,1,0,4
4995,832,4,14,5,2021,1,10,1,1,4
4995,822,5,9,6,2021,1,10,0,0,4
4995,9,3,13,7,2021,1,10,1,0,4
4995,844,5,15,8,2021,1,10,0,0,4
4995,815,2,4,9,2021,1,10,0,1,4
4995,826,4,1,10,2021,1,10,1,1,4
4995,4,1,12,11,2021,1,10,1,0,4
4995,818,1,6,12,2021,1,10,1,0,4
4995,8,1,2,13,2021,1,10,1,0,4
4995,807,4,8,14,2021,1,10,1,1,4
4995,848,3,17,15,2021,1,10,1,0,4
4995,839,1,16,16,2021,1,10,1,0,4
4995,13,2,5,17,2021,1,10,0,1,4
4995,840,4,18,18,2021,1,10,1,1,4
4995,847,5,10,999,2021,1,10,0,0,4
4995,842,5,19,999,2021,1,10,0,0,4
4997,857,10,11,1,2021,5,10,0,0,5
4997,852,6,8,2,2021,5,10,0,2,5
4997,858,6,15,3,2021,5,10,0,2,5
4997,855,10,3,4,2021,5,10,0,0,5
4997,845,6,1,5,2021,5,10,0,2,5
4997,854,8,2,6,2021,5,10,0,0,5
4997,859,10,19,7,2021,5,10,0,0,5
4997,851,9,4,8,2021,5,10,1,0,5
4997,1118,8,9,9,2021,5,10,0,0,5
4997,856,7,12,10,2021,5,10,1,2,5
4997,853,7,13,11,2021,5,10,1,2,5
4997,1114,6,0,12,2021,5,10,0,2,5
4997,1119,9,10,13,2021,5,10,1,0,5
4997,1120,7,16,14,2021,5,10,1,2,5
4997,1117,9,7,15,2021,5,10,1,0,5
4997,1115,7,14,16,2021,5,10,1,2,5
4997,1116,8,6,17,2021,5,10,0,0,5
4997,1121,8,17,18,2021,5,10,0,0,5
4997,1122,9,18,19,2021,5,10,1,0,5
